,Requirement,Name of Doc,Req/Not Req
6580,Is a label for each constraint within the document. Constraints are conditions that restrict the design and implementation scope of the project. This is a constraint that was a numbered constraint in the RFP.,npac.doc,Not_Req
6581,This is a constraint that was contained in the narrative text in the RFP.,npac.doc,Not_Req
6582,This is a constraint that was added upon award.,npac.doc,Not_Req
6583,"This is a constraint that was identified as a new constraint for the system, during post-award meetings with the Illinois LCC.",npac.doc,Not_Req
6584,Is a label for each requirement in the document. Requirements define the functionality expected of the design and implementation. This is a requirement that was a numbered requirement in the RFP.,npac.doc,Not_Req
6585,This is a requirement that was contained in the narrative text in the RFP.,npac.doc,Not_Req
6586,This is a requirement that was identified in a NPAC SMS release subsequent to 1.X.,npac.doc,Not_Req
6587,This is a requirement that was added upon award.,npac.doc,Not_Req
6588,"This is a requirement that was identified as a new requirement for the system, during post-award meetings with the Illinois LCC.",npac.doc,Not_Req
6589,Specific language is used in the document to denote whether a statement is informative or required. The following words have these connotations when used to describe actions or items:,npac.doc,Not_Req
6590,The use of the term “shall” in this document is intended to precede a required statement. Compliance with “shall” must be demonstrated during design review and system acceptance testing.,npac.doc,Not_Req
6591,"Use of the terms “is,” “will,” or “should” in this document is intended to identify guidance or preference. ",npac.doc,Not_Req
6592,"Statements annotated in this manner are to be treated as informative or preference, but not required. Statements following the words “is,” “will,” or “should” are not a mandatory deliverable for the final system.",npac.doc,Not_Req
6593,This document defines the functional requirements of the Number Portability Administration Center Service Management System (NPAC SMS) enabling Service Provider Portability.,npac.doc,Not_Req
6594,This introduction gives readers a brief overview of NPAC SMS functionality. ,npac.doc,Not_Req
6595,It is intended to prepare you for the detailed sections that follow. ,npac.doc,Not_Req
6596,"If you need more information on any particular area, please consult the applicable detailed sections in the remainder of this document or the NPAC SMS Interoperable Interface Specification.",npac.doc,Not_Req
6597,This introduction is also meant to convey the basic course of events that give the best understanding of the system. ,npac.doc,Not_Req
6598,Alternate courses of events (variants of the basic course or error paths) are described in the detailed sections later in this document and in the NPAC SMS Interoperable Interface Specification.,npac.doc,Not_Req
6599,NPAC SMS Platform Overview,npac.doc,Not_Req
6600,"The Number Portability Administration Center Service Management System (NPAC SMS) is a hardware and software platform, which contains the database of information required to effect the porting of telephone numbers. ",npac.doc,Not_Req
6601,"In general, the NPAC SMS can receive customer information from both the old and new Service Providers (including the new Location Routing Number), validates the information received, and downloads the new routing information when an ""activate"" message is received indicating that the customer has been physically connected to the new Service Provider's network. ",npac.doc,Not_Req
6602,The NPAC SMS also contains a record of all ported numbers and a history file of all transactions relating to the porting of a number. ,npac.doc,Not_Req
6603,The NPAC SMS shall also provide audit functionality and the ability to transmit LNP routing information to Service Providers to maintain synchronization of Service Provider’s network elements that support LNP.,npac.doc,Not_Req
6604,NPAC SMS Functional Overview,npac.doc,Not_Req
6605,The new Service Provider will obtain authorization to port the customer and notify the old Service Provider according to processes internal to the Service Providers. ,npac.doc,Not_Req
6606,Both the old and new Service Providers can send a notification to the NPAC SMS from their Service Order Administration Systems (SOA). ,npac.doc,Not_Req
6607,"When the NPAC SMS receives the notification(s), it will perform certain validation checks, and attempt to match the notification received from the new Service Provider with a concurring notification that may be sent from the old Service Provider. ",npac.doc,Not_Req
6608,"Assuming the notifications are valid, the two Service Providers will complete any physical changes required. ",npac.doc,Not_Req
6609,"When the new Service Provider due date is reached, the new Service Provider can send an activation notice to the NPAC SMS. ",npac.doc,Not_Req
6610,"The NPAC SMS will broadcast the update out in real time to each local SMS. Upon receiving the update from the NPAC SMS, all Service Providers will update their networks. ",npac.doc,Not_Req
6611,The NPAC SMS will record any transmission failures and take the appropriate action.,npac.doc,Not_Req
6612,"In the case where either the old or new Service Providers did not send a notification to the NPAC SMS, the NPAC SMS will notify the Service Provider from which it did not receive a notification that it is expecting a notification. ",npac.doc,Not_Req
6613,"If it then receives the missing notification and the notifications indicate agreement among the Service Providers, the process proceeds as normal. ",npac.doc,Not_Req
6614,"If it still does not receive a notification and if it is the old Service Provider that failed to respond, the NPAC SMS will log the failure to respond and allow the new Service Provider to proceed with activation when the new Service Provider due date is reached. ",npac.doc,Not_Req
6615,"If it was the new Service Provider that failed to respond, the NPAC will log the failure to respond, cancel the request, and notify both Service Providers of the cancellation. ",npac.doc,Not_Req
6616,"If there is disagreement among the Service Providers as to who will be providing service for the telephone number, the conflict resolution procedures will be implemented (see Section REF _Ref377205300 \n 1.2.4). ",npac.doc,Not_Req
6617,Processes for obtaining authorization from the customer to port a number are defined by the Service Providers. ,npac.doc,Not_Req
6618,The NPAC is not involved in obtaining or verifying customer approval to port a TN.,npac.doc,Not_Req
6619,"When a ported number is being disconnected, the customer and Service Provider will agree on a date. ",npac.doc,Not_Req
6620,The current Service Provider will send an update indicating the disconnect to the NPAC SMS. ,npac.doc,Not_Req
6621,The NPAC SMS will broadcast the update to all Service Providers based on the disconnect effective date and remove the telephone number from its database of ported numbers. ,npac.doc,Not_Req
6622,"Upon receiving the update, all Service Providers will remove the telephone number from their LNP databases. ",npac.doc,Not_Req
6623,The NPAC SMS will log the update in history. ,npac.doc,Not_Req
6624,Calls to the telephone number will be routed as a non-ported number.,npac.doc,Not_Req
6625,A problem will be detected either by a Service Provider or by a customer contacting a Service Provider.,npac.doc,Not_Req
6626,"There will be audit capabilities in the NPAC SMS to aid in isolating problems. If an inaccuracy is found, the NPAC SMS will supply the correct data to any local SMS requesting updates.",npac.doc,Not_Req
6627,"If Service Providers disagree on who will serve a particular line number, the NPAC SMS will place the request in the ""conflict"" state and notify both Service Providers of the conflict status and the Status Change Cause Code. ",npac.doc,Not_Req
6628,The Service Providers will determine who will serve the customer via internal processes. ,npac.doc,Not_Req
6629,"When a resolution is reached, the NPAC will be notified and will remove the request from the ""conflict"" state by the new Service Provider. ",npac.doc,Not_Req
6630,The new Service Provider can cancel the Subscription Version.,npac.doc,Not_Req
6631,Disaster Recovery and Backup Functionality.,npac.doc,Not_Req
6632,"If there is unplanned downtime, the NPAC will assess how long the primary machine will be down. ",npac.doc,Not_Req
6633,The NPAC will notify all of the Service Providers of the situation and planned action by electronic notification and telephone calls to the Service Providers' contact numbers. ,npac.doc,Not_Req
6634,The Service Providers will attempt to switch to the backup NPAC.,npac.doc,Not_Req
6635,"If a Create Subscription has been sent by only the new Service Provider, the new Service Provider may send a message to the NPAC SMS to cancel the Subscription Version.",npac.doc,Not_Req
6636,"If a Create Subscription has been sent by only the old Service Provider, the old Service Provider may send a message to the NPAC SMS to cancel the Subscription Version. ",npac.doc,Not_Req
6637,"If both Service Providers have sent a Create Subscription, either may send a message to the NPAC SMS to cancel the Subscription Version. ",npac.doc,Not_Req
6638,"If both Service Providers concur with the cancellation, the NPAC SMS will set the Subscription Version to canceled and notify both Service Providers that the Subscription Version has been canceled. ",npac.doc,Not_Req
6639,"If cancellation concurrence is not provided by the new Service Provider the Subscription Version is placed in conflict by the NPAC SMS. If cancellation concurrence is not provided by the old Service Provider, the Subscription Version is set to cancel by the NPAC SMS.",npac.doc,Not_Req
6640,"An audit function will be necessary for troubleshooting customer problems and also as a maintenance process to ensure Subscription Version data integrity across the entire LNP network. Audits will be concerned with the process of comparing the NPAC SMS view of the LNP network’s Subscription Version data with one or more of the Service Provider’s views of its network. In the case of “on demand” audits, audits may be initiated by any Service Provider who has reason to believe a problem may exist in another Service Provider’s network. These audits are executed via queries to the appropriate Service Provider’s network, and corrected via downloads to those same networks.",npac.doc,Not_Req
6641,"In addition, Local Service Providers will be responsible for comparing database extracts of Subscription data written to an FTP site by the NPAC SMS with their own versions of the same Subscription data.",npac.doc,Not_Req
6642,"In a third scenario, the NPAC SMS will select a random sample of active Subscription Versions from its own database, then compare those samples to the representation of that same data in the various Local SMS databases. All three of the methods outlined above are designed to help ensure data integrity across the LNP network.",npac.doc,Not_Req
6643,"The NPAC SMS supports report generation for pre-defined and ad-hoc reports. The report generation function creates output report files according to specified format definitions, and distributes reports to output devices as requested. ",npac.doc,Not_Req
6644,"The report distribution service supports distribution to electronic files local/remote printers, e-mail and FAX machines.",npac.doc,Not_Req
6645,"The NPAC SMS will support functionality to manage network, Service Provider, and Subscription Version data.",npac.doc,Not_Req
6646,"The NPAC SMS contains data, which defines the configuration of the LNP service and network. ",npac.doc,Not_Req
6647,"This includes such data as: participating Service Providers, NPA‑NXXs that are portable, and LRNs associated with each Service Provider.",npac.doc,Not_Req
6648,"The Service Provider data indicates who the LNP Service Providers are and includes location, contact name, security, routing, and network interface information.",npac.doc,Not_Req
6649,The subscription data indicates how local number portability should operate to meet subscribers' needs.,npac.doc,Not_Req
6650,"For an impending NPA split, there is no communication between each SOA and the NPAC via an electronic interface (SOA, LSMS, or NPAC Administrative Interface) other than providing the NPAC with the new network data (LRNs and NPA-NXXs), if applicable. ",npac.doc,Not_Req
6651,"The NPAC inputs via the NPAC Administrative Interface the information for the NPA split (the current NPA, the new NPA, and the affected NXXs) plus the beginning and end date of the permissive dialing period. ",npac.doc,Not_Req
6652,This function of the NPAC Administrative Interface is only available to NPAC Operations personnel.,npac.doc,Not_Req
6653,The NPAC will update its subscription version records when permissive dialing starts to the new NPA. ,npac.doc,Not_Req
6654,During the permissive dialing period the NPAC will accept messages with either old or new NPA but broadcasts/downloads with the new NPA only. ,npac.doc,Not_Req
6655,"In addition, all notifications and responses to the SOA system will contain the new NPA only during the permissive dialing period regardless of whether the SOA system is using the old or new NPA in its requests to the NPAC SMS.",npac.doc,Not_Req
6656,"If a delete request is received, it is broadcast with the new NPA.",npac.doc,Not_Req
6657,The subscription version ID that the NPAC SMS is aware of for the TN is used in the messages.,npac.doc,Not_Req
6658,"Based on information from the LERG, the service providers will update their networks/LSMS to accommodate the permissive dialing period and will update the data in their networks/LSMS after permissive dialing ends. ",npac.doc,Not_Req
6659,There is no communication from the NPAC to cause these updates to occur. ,npac.doc,Not_Req
6660,No assumptions are made about what the LSMS does during the permissive period to track the NPA-NXX split for a subscription version.,npac.doc,Not_Req
6661,"After permissive dialing ends, the NPAC removes any old NPA-NXXs and/or NPA-NXX-Xs related to the NPA Split that are no longer valid, and broadcasts these network data deletes to the appropriate SOAs/LSMSs. Additionally, the service providers can remove any old LRNs that are no longer valid due to the split, if any, via an electronic interface (SOA, LSMS, or NPAC Administrative Interface).",npac.doc,Not_Req
6662,"For support of service providers that have different needs for business hours and days available for porting, two types of business days/hours have been defined in the NPAC SMS. The two types are long and short business days/hours.",npac.doc,Not_Req
6663,When both the old and new service providers support short business days/hours for a subscription version port short business days/hours will be used. ,npac.doc,Not_Req
6664,No action is necessary by either the old or new service provider operations personnel.,npac.doc,Not_Req
6665,When the new service provider supports short business days/hours and the old service providers supports long business days/hours for a subscription version port short business days/hours will be used. ,npac.doc,Not_Req
6666,The old service provider who supports the long business days/hours will have to recognize that the short business days/hours are being used instead of the expected long business days/hours.,npac.doc,Not_Req
6667,When the new service provider supports long business days/hours and the old service providers supports short business days/hours for a subscription version port short business days/hours will be used. ,npac.doc,Not_Req
6668,The new service provider who supports the long business days/hours will have to recognize that the short timers are being used instead of the expected long timers.,npac.doc,Not_Req
6669,When both the old and new service providers support long timers for a subscription version port long timers will be used. ,npac.doc,Not_Req
6670,No action is necessary by either the old or new service provider operations personnel.,npac.doc,Not_Req
6671,"For support of service providers that have different needs for timers available for porting, two types of timers have been defined in the NPAC SMS. ",npac.doc,Not_Req
6672,The two types are long and short timers.,npac.doc,Not_Req
6673,The following table illustrates the outcome of timers to be used based on the possible combinations:,npac.doc,Not_Req
6674,When both the old and new service providers support short timers for a subscription version port short timers will be used.,npac.doc,Not_Req
6675,No action is necessary by either the old or new service provider operations personnel.,npac.doc,Not_Req
6676,When the new service provider supports short timers and the old service providers supports long timers for a subscription version port long timers will be used.,npac.doc,Not_Req
6677,The new service provider who supports the short timers will have to recognize that the long timers are being used instead of the expected short timers.,npac.doc,Not_Req
6678,When the new service provider supports long timers and the old service providers supports short timers for a subscription version port long timers will be used.,npac.doc,Not_Req
6679,When both the old and new service providers support long timers for a subscription version port long timers will be used.  ,npac.doc,Not_Req
6680,The old service provider who supports the short timers will have to recognize that the long timers are being used instead of the expected short timers.,npac.doc,Not_Req
6681,No action is necessary by either the old or new service provider operations personnel.,npac.doc,Not_Req
6682,"The NPAC SMS provides a mechanism that allows a Service Provider to recover messages sent to either the SOA or LSMS, during a period of time that the Service Provider was not available to receive messages from the NPAC SMS. ",npac.doc,Not_Req
6683,"This recovery mechanism (also referred to as resynchronization) is initiated when a Service Provider’s SOA or LSMS re-associates to the NPAC SMS, by setting the recovery mode indicator to TRUE on the Access Control structure, then requests the recovery of missed messages, by requesting the missed Network Data, Subscription Versions and Notifications.",npac.doc,Not_Req
6684,"The SOA requests network data and notification data for a specific period of time from the NPAC SMS, which is sent by the NPAC SMS as requested. ",npac.doc,Not_Req
6685,"During the recovery process, new messages are queued on the NPAC SMS. ",npac.doc,Not_Req
6686,"Additionally, during the recovery process, the “x by y” retry functionality (where “x” is the number of attempts, and “y” is the interval in number of minutes in between attempts) continues on the NPAC SMS, but message sending is suspended to the SOA, and the retry attempts counter is not decremented, as long as the SOA is still in recovery mode.",npac.doc,Not_Req
6687,"Once the recovery is finished, the SOA sends a recovery complete message to the NPAC SMS, which in turn triggers the NPAC SMS to send the previously queued messages to the SOA, at the next normally scheduled retry interval. ",npac.doc,Not_Req
6688,"At the completion of sending the previously queued messages, the interaction between the SOA and the NPAC SMS resumes for normal message processing.",npac.doc,Not_Req
6689,"The LSMS recovery functionality works similar to the SOA, with the addition of recovering subscription data.",npac.doc,Not_Req
6690,"Network Data Recovery in the NPAC SMS allows a Service Provider for both SOA and LSMS to capture, via a recovery process, all network data downloads that were missed during a downtime period for the Service Provider. ",npac.doc,Not_Req
6691,The processing steps for this functionality include:,npac.doc,Not_Req
6692,The Service Provider system sends a network data recovery request to the NPAC.,npac.doc,Not_Req
6693,"The NPAC takes the time range in the requested criteria, and compares the number to the current tunable value.",npac.doc,Not_Req
6694,"If the time range exceeds the tunable value, a DownloadReply is returned to the SP system with the status field populated with value 2, signifying “time-range-invalid”. No network data will be included with this reply.",npac.doc,Not_Req
6695,"When an SP system sees this response, the suggested behavior is to reduce the time range requested in the network data recovery action and re-issue the request.",npac.doc,Not_Req
6696,"Subscription Data Recovery in the NPAC SMS allows a Service Provider’s LSMS to capture, via a recovery process, all subscription data downloads that were missed during a downtime period for the Service Provider. ",npac.doc,Not_Req
6697,The processing steps for this functionality include:,npac.doc,Not_Req
6698,The Service Provider system sends a subscription data recovery request to the NPAC.,npac.doc,Not_Req
6699,"The NPAC takes the time range in the requested criteria, and compares the number to the current tunable value.",npac.doc,Not_Req
6700,"If the time range exceeds the tunable value, a DownloadReply is returned to the SP system with the status field populated with value 2, signifying “time-range-invalid”. ",npac.doc,Not_Req
6701,No subscription data will be included with this reply.,npac.doc,Not_Req
6702,"When an SP system sees this response, the suggested behavior is to reduce the time range requested in the subscription data recovery action and re-issue the request.",npac.doc,Not_Req
6703,"Notification Recovery in the NPAC SMS allows a Service Provider for both SOA and LSMS to capture, via a recovery process, all notifications that were missed during a downtime period for the Service Provider. ",npac.doc,Not_Req
6704,The processing steps for this functionality include:,npac.doc,Not_Req
6705,The Service Provider system sends a notification recovery request to the NPAC.,npac.doc,Not_Req
6706,"The NPAC retrieves the records that match the requested criteria, and compares the number to the current tunable value.",npac.doc,Not_Req
6707,"If the number of records exceeds the tunable value, a NetworkNotificationRecoveryReply is returned to the SP system with the status field populated with value 3, signifying “criteria-too-large”.",npac.doc,Not_Req
6708,No notifications will be included with this reply.,npac.doc,Not_Req
6709,"When an SP system sees this response, the suggested behavior is to reduce the time range requested in the notification recovery action and re-issue the request.",npac.doc,Not_Req
6710,"At the present time, the National Number Pooling approach includes the following:",npac.doc,Not_Req
6711,"Pre-Port 1K Blocks to a single switch (i.e., all Pooled TNs contain same LRN).",npac.doc,Not_Req
6712,"EDR (Efficient Data Representation) is captured through the use of “1K Blocks” in the NPAC, and over the SOA-to-NPAC and NPAC-to-LSMS interfaces.",npac.doc,Not_Req
6713,"The NPA-NXX-X Holder Information in the NPAC is a representation of the 1K Block managed by the Pooling Administrator, and represented in the LERG.",npac.doc,Not_Req
6714,"The NPAC Customer SOA NPA-NXX-X Indicator in the NPAC Customer Data Model will be added to indicate whether or not the Service Provider accepts NPA-NXX-X downloads from the NPAC (TRUE = yes, FALSE = no) to their SOA via the SOA-to-NPAC SMS Interface.",npac.doc,Not_Req
6715,"The NPAC Customer LSMS NPA-NXX-X Indicator in the NPAC Customer Data Model will be added to indicate whether or not the Service Provider accepts NPA-NXX-X downloads from the NPAC (TRUE = yes, FALSE = no) to their LSMS via the NPAC SMS-to-Local SMS Interface.",npac.doc,Not_Req
6716,The NPAC Customer Data Model (logical) and Service Provider Profile (physical) refer to the same information.,npac.doc,Not_Req
6717,"The NPA-NXX-X Holder Information is broadcast over the SOA-to-NPAC SMS Interface to all Service Providers in that NPAC region (exclusive of those that have filters for that NPA-NXX, and those who have a SOA NPA-NXX-X indicator in the Customer Data Model set to FALSE), for the block allocation of NPA-NXX-X data to the NPA-NXX-X Holder.",npac.doc,Not_Req
6718,"The NPA-NXX-X Holder Information is broadcast over the NPAC SMS-to-Local SMS Interface to all Service Providers in that NPAC region (exclusive of those that have filters for the NPA-NXX, and those who have an LSMS NPA-NXX-X indicator in the Customer Data Model set to FALSE), for the block allocation of NPA-NXX-X data to the NPA-NXX-X Holder.",npac.doc,Not_Req
6719,"The NPA-NXX-X Holder Information’s “Effective Date” is the date the LERG, the Pooling Administrator, and the NPAC, consider to be the “ownership switchover” date for the 1K Block from the Code Holder (NPA-NXX owning SP) to the Block Holder (NPA-NXX-X owning SP).",npac.doc,Not_Req
6720,"At the time of NPA-NXX-X creation, the NPAC will check for ""pending-like, no-active"" SVs or “pending-like Port-To-Original” SVs. If any are found, the NPAC will reject the creation of this NPA-NXX-X. An error message will be generated for the NPAC personnel. Additionally, the NPAC Personnel will be able to view the discrepant TNs (on the screen in the Pending-Like No-Active Subscription Version and Pending-Like Port-to-Original Subscription Version REPORT format), then be able to select multiple output destinations for the report, or exit the NPA-NXX-X Creation and continue with other GUI activities.",npac.doc,Not_Req
6721,"The Pending-Like No-Active Subscription Version and Pending-Like Port-to-Original Subscription Version report will be available to NPAC personnel. The report will contain TN, Old SPID, New SPID, Due Date, and Status.",npac.doc,Not_Req
6722,"The recipients of the Pending-Like No-Active Subscription Version and Pending-Like Port-to-Original Subscription Version report (e.g., Pooling Administrator, Code Holder) will have their own M&P (outside of NPAC) to clean up these SVs (either cancel or activate).",npac.doc,Not_Req
6723,"Once they are cleaned up, NPAC personnel will attempt the NPA-NXX-X creation again.",npac.doc,Not_Req
6724,"Once the NPA-NXX-X has been created on the NPAC, the Code Holder is prohibited from performing intra-service provider ports. ",npac.doc,Not_Req
6725,"If TNs were missed during the Code Holder's pre-donation intra-port activities, then NPAC personnel only are allowed to perform these intra-service provider port creates of SVs with no previously active SV, on behalf of the Code Holder. ",npac.doc,Not_Req
6726,"The NPAC will allow NPAC personnel, via the OpGUI, to create these LISP ports up to the effective date (11:59p of the day prior to the effective date), and to activate these LISP ports up to the Block’s activation date/time. ",npac.doc,Not_Req
6727,The Code Holder can also assist in the activation of the LISP ports up to the Block’s activation date/time.,npac.doc,Not_Req
6728,"Once the NPA-NXX-X's Effective Date has been reached, but prior to the Block’s activation, snapback messages will go to the Block Holder, and default routing will be the responsibility of the Code Holder. ",npac.doc,Not_Req
6729,The exception to this is during the de-pool process for the NPA-NXX-X (see #31 below).,npac.doc,Not_Req
6730,"Once the Block has been created (the record exists in the NPAC SMS and the Creation Timestamp in the Object has been set) in the NPAC, either from a scheduled event on the NPAC, or from a Service Provider SOA sending up the Block, then NPAC processing considers the Block to be “activated” for the Block Holder, and all snapback messages and default routing will go to the Block Holder.",npac.doc,Not_Req
6731,"The Block Holder Information is broadcast over the NPAC-to-LSMS interface, when the SP’s LSMS EDR flag in the Customer Profile record in the NPAC, is set to TRUE (non-EDR LSMSs get individual SVs, since the SP's LSMS EDR flag is set to FALSE).",npac.doc,Not_Req
6732,The Block Holder Information’s “Activation Timestamp” is the date/time the NPAC broadcasts block or SV data to the applicable LSMSs. Only at this point in time are all SPs notified of the “ownership switchover” date for the 1K Block from the Code Holder (NPA-NXX owning SP) to the Block Holder (NPA-NXX-X owning SP).,npac.doc,Not_Req
6733,Block Create messages over the SOA-to-NPAC SMS Interface will set the SOA Origination to TRUE.,npac.doc,Not_Req
6734,"The Block Holder Information's SOA notification is broadcast over the SOA to NPAC Interface, when the SOA Origination on the Block record is set to TRUE.",npac.doc,Not_Req
6735,"At the time of Block creation by the NPAC (attempted on or after the NPA-NXX-X's Effective Date), the NPAC will check for ""pending-like, no-active"" SVs. If any are found, the NPAC will reject the creation of this Block. ",npac.doc,Not_Req
6736,A unique alarmable error message (new error message and error number for Block) will be generated and alarm NPAC personnel.,npac.doc,Not_Req
6737,"At the time of Block creation by the SP's SOA (attempted on or after the NPA-NXX-X's Effective Date), the NPAC will check for ""pending-like, no-active"" SVs. ",npac.doc,Not_Req
6738,"If any are found, the NPAC will reject the creation of this Block. A unique alarmable error message (new error message and error number for Block, but no alarm to NPAC Personnel) will be generated and sent back to the SP's SOA. ",npac.doc,Not_Req
6739,A new M&P will require the SP to contact NPAC personnel (USA) and request the generation of the Pending-Like No-Active Subscription Version and Pending-Like Port-to-Original Subscription Version report.,npac.doc,Not_Req
6740,"The Pending-Like No-Active Subscription Version and Pending-Like Port-to-Original Subscription Version report will be created and will contain TN, Old SPID, New SPID, Due Date, and Status.",npac.doc,Not_Req
6741,"The recipients of the Pending-Like No-Active Subscription Version and Pending-Like Port-to-Original Subscription Version report (e.g., Pooling Administrator, Code Holder) will have their own M&P (outside of NPAC) to clean up these SVs (either cancel or activate) by the Code Holder and the NPAC Personnel. ",npac.doc,Not_Req
6742,"Once they are cleaned up, NPAC personnel will attempt the Block creation again (if it is NPAC initiated), or contact the Block Holder SP and inform them that they could re-submit the Block request.",npac.doc,Not_Req
6743,"If during the broadcast of the Pooled Data (Blocks and SVs), one or more Service Providers cause the Block to go into a Partial Failure or Failed status, the NPAC will generate a unique alarmable message, and NPAC Personnel will be notified of the error, only when the SOA Origination is FALSE (if value is TRUE, existing M&Ps for partial failure or failed conditions will be used). M&P will be established to have NPAC Personnel resolve the broadcast failures with the Service Providers on the Block’s Failed SP List.",npac.doc,Not_Req
6744,"The NPAC will execute a background process, once a day, to check for Block completeness. ",npac.doc,Not_Req
6745,"During this background process, the NPAC will check for active blocks that haven’t been verified to contain 1000 SVs (combination of POOL, LISP, LSPP) for that Block.. ",npac.doc,Not_Req
6746,"This is designed to capture any “disconnect requests that were sending on it’s way to old”, which may result in an orphan TN that does NOT have an Active SV. x",npac.doc,Not_Req
6747,"This is designed to capture any “disconnect requests that were sending on it’s way to old”, which may result in an orphan TN that does NOT have an Active SV. ",npac.doc,Not_Req
6748,"This background process will be run for the first time within 24 hours of Block Creation (with an Active status), and once every 24 hours thereafter for incomplete Blocks. ",npac.doc,Not_Req
6749,"For missing TNs that are identified during this process, the NPAC will create, activate and broadcast the missing SVs to non-EDR Local SMSs (i.e., self-fixing create, activate and broadcast of missing SVs). ",npac.doc,Not_Req
6750,"Once all 1000 TNs have been accounted for in the NPAC, this Block will no longer be checked by the NPAC.",npac.doc,Not_Req
6751,"The NPAC will manage the synchronization of, and maintain the integrity of, the data between a Block and the subordinate Pooled Subscription Versions within the Block. ",npac.doc,Not_Req
6752,"This means that, at all times, the LRN and GTT routing data for the Block and all SVs with LNP Type of POOL within the 1K Block, will contain the same values. ",npac.doc,Not_Req
6753,"The status for the Block and status for each SV with LNP Type of POOL within the 1K Block, may not always contain the same value.",npac.doc,Not_Req
6754,"The matrix to coordinate the status is found in the detailed requirements. The failed SP List for the Block and Failed SP List for each SV with LNP Type of POOL within the 1K Block, may not always contain the same Service Providers. ",npac.doc,Not_Req
6755,The matrix to coordinate the various Failed SP Lists is found in the detailed requirements.,npac.doc,Not_Req
6756,"Once a Block is “active”, the routing data can be modified. ",npac.doc,Not_Req
6757,"This may be performed by NPAC Personnel using the NPAC OpGUI, Service Provider Personnel using the NPAC Low-tech Interface, or Service Provider via the SOA-to-NPAC SMS Interface.",npac.doc,Not_Req
6758,"At the time of NPA-NXX-X deletion (i.e., de-pool), the NPAC will check for “pending-like, with Active POOL” SVs, or “pending-like, port-to-original” SVs. If any are found, the NPAC will reject the Deletion of this NPA-NXX-X. An error message will be generated for the NPAC personnel. ",npac.doc,Not_Req
6759,"Additionally, the NPAC Personnel will be able to view the discrepant TNs (on the screen in the Pending-Like With Active POOL Subscription Version and Pending-Like Port-To-Original REPORT format), then be able to select multiple output destinations for the report, or exit the NPA-NXX-X Deletion and continue with other GUI activities.",npac.doc,Not_Req
6760,The Pending-Like With Active POOL Subscription Version and Pending-Like Port-to-Original Subscription Version report will be available to NPAC personnel. ,npac.doc,Not_Req
6761,"The report will contain TN, Old SPID, New SPID, Due Date, and Status.",npac.doc,Not_Req
6762,"The recipients of the Pending-Like With Active POOL Subscription Version and Pending-Like Port-to-Original Subscription Version report (e.g., Pooling Administrator, Block Holder) will have their own M&P (outside of NPAC) to clean up these SVs (either cancel or activate). ",npac.doc,Not_Req
6763,"Once they are cleaned up, NPAC personnel will await notification from the Pooling Administrator prior to attempting the NPA-NXX-X deletion again.",npac.doc,Not_Req
6764,The NPAC performs a “cascading delete” when processing an NPA-NXX-X Deletion. ,npac.doc,Not_Req
6765,"This includes sending deletes of Pooled SV data to non-EDR LSMSs, and sending deletes of Block data to EDR LSMSs. ",npac.doc,Not_Req
6766,"Once all LSMSs have successfully deleted the Pooled data (the status of all SVs and the Block is Old, and both Failed SP Lists are empty), the NPA-NXX-X is deleted.",npac.doc,Not_Req
6767,"Similar to the NPA-NXX-X Creation, the NPA-NXX-X Deletion is broadcast to the appropriate Service Providers, based on the values in their NPA-NXX-X Indicators.",npac.doc,Not_Req
6768,"During the de-pooling process, the vacant number treatment responsibility and snapback for TN re-assignment notifications have unique behavior, once the Block has migrated to a status of Old. ",npac.doc,Not_Req
6769,"As defined in #14 above, snapback messages will go to the Block Holder, and default routing will be the responsibility of the Code Holder, once the NPA-NXX-X's Effective Date has been reached. ",npac.doc,Not_Req
6770,"However, in this de-pooling situation, both snapback messages and default routing responsibility will be the Code Holder. ",npac.doc,Not_Req
6771,"So, even though the NPA-NXX-X still exists, it has the same behavior as the “pre-effective date” NPA-NXX-X situation.",npac.doc,Not_Req
6772,"Once the Block has been deleted in the NPAC, then NPAC processing considers the Block to be “deleted” for the Block Holder, and all snapback messages and default routing will go to the Code Holder. ",npac.doc,Not_Req
6773,"Additionally, the Block is now available to be allocated to another Service Provider.",npac.doc,Not_Req
6774,"For NPA Split processing, at the start of the Split, the NPAC SMS will automatically create a New NPA-NXX-X to correspond to the Old NPA-NXX-X, and will reject the NPA Split request if the New NPA-NXX-X already exists at the time of the NPA Split entry. ",npac.doc,Not_Req
6775,"The NPAC will remove the New NPA-NXX-X and convert the Block and SVs back to the Old NPA-NXX, if the New NPA-NXX is removed from the NPA Split, prior to the end of PDP. ",npac.doc,Not_Req
6776,"When adding an NPA-NXX-X during an NPA Split, the NPAC will automatically add a corresponding New/Old NPA-NXX-X for an NPA-NXX involved in a Split. During PDP, the NPAC will treat Block data similar to the treatment of SV data (i.e., either the Old or New NPA-NXX can be sent to the NPAC, but the NPAC will broadcast the New NPA-NXX).",npac.doc,Not_Req
6777,"The NPAC Customer LSMS EDR Indicator in the NPAC Customer Data Model will be added to indicate whether or not the Service Provider uses Efficient Data Representation on the Local SMS (TRUE = yes, FALSE = no).",npac.doc,Not_Req
