brd_id,section,sentence,citation_count,source_type,cited_snippet_ids,annotator1_verdict,annotator1_notes,snippet_1,snippet_2,snippet_3
sVkrccqwmVUh1FGYR2dr,functionalReqs,FR-011: The system shall provide a teletext function.,1,transcript,['TM61lq7Ypl2iI2CYh58y'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"But first um we will do the this is prototype presentation.  So, if some yeah if somebody wants step forward.  Okay.  Okay.  Uh but um I thought in a few meetings earlier we uh uh tried to keep it uh simple.  Uh just a few buttons and large buttons.  But uh I think these are altogether quite a quite a few buttons.  So I'm wondering if we if we neely really need all of those buttons.  That's right.  Yeah.  Yeah.  Mm.  Long time.  Yeah.  If you put Yeah.  Okay.  Yeah.  Uh teletext and subtitles are yeah necessary.  Okay.  Yep.  Okay.  So we had somebody about th interfa Something about the design of the buttons there?  Just n normal plain buttons.  Yeah.  'Kay.  No.  No.  Yeah.  Okay.  Yep.  Okay.  That's nice.",,
sVkrccqwmVUh1FGYR2dr,functionalReqs,FR-012: The system shall provide a subtitles function.,1,transcript,['TM61lq7Ypl2iI2CYh58y'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"But first um we will do the this is prototype presentation.  So, if some yeah if somebody wants step forward.  Okay.  Okay.  Uh but um I thought in a few meetings earlier we uh uh tried to keep it uh simple.  Uh just a few buttons and large buttons.  But uh I think these are altogether quite a quite a few buttons.  So I'm wondering if we if we neely really need all of those buttons.  That's right.  Yeah.  Yeah.  Mm.  Long time.  Yeah.  If you put Yeah.  Okay.  Yeah.  Uh teletext and subtitles are yeah necessary.  Okay.  Yep.  Okay.  So we had somebody about th interfa Something about the design of the buttons there?  Just n normal plain buttons.  Yeah.  'Kay.  No.  No.  Yeah.  Okay.  Yep.  Okay.  That's nice.",,
sVkrccqwmVUh1FGYR2dr,functionalReqs,FR-013: The system shall allow users to disable colour LEDs.,1,transcript,['wNenTxB5zI9C2hNXVZiH'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"If you press a button and you can disable the the colour LEDs for for people that don't like it.  Yeah.  Yeah.  Yeah.  Very cheap uh cheap look.  Yeah but if you if you make it more curved we we can make more and more options for buttons.  If you have uh it have it in your hand, you you you are not only um yeah you don't need one dimension but you can use other dimensions for pressing the the buttons.  Yeah.  Something to shoot at your television Yeah.  That's yeah.  Okay.  Yeah.  That's the the more advanced options were uh for the for the menu.  But you you want okay.  You just want to hide them all?  The oh.  Yeah yeah yeah.  That's but it's it's not it's not very uh very strong uh yeah if you drop it one time.  Okay.  But when you are left-handed, that's that's a problem.",,
sVkrccqwmVUh1FGYR2dr,functionalReqs,FR-014: The system shall disable colour LEDs upon a button press.,1,transcript,['wNenTxB5zI9C2hNXVZiH'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"If you press a button and you can disable the the colour LEDs for for people that don't like it.  Yeah.  Yeah.  Yeah.  Very cheap uh cheap look.  Yeah but if you if you make it more curved we we can make more and more options for buttons.  If you have uh it have it in your hand, you you you are not only um yeah you don't need one dimension but you can use other dimensions for pressing the the buttons.  Yeah.  Something to shoot at your television Yeah.  That's yeah.  Okay.  Yeah.  That's the the more advanced options were uh for the for the menu.  But you you want okay.  You just want to hide them all?  The oh.  Yeah yeah yeah.  That's but it's it's not it's not very uh very strong uh yeah if you drop it one time.  Okay.  But when you are left-handed, that's that's a problem.",,
sVkrccqwmVUh1FGYR2dr,nfrReqs,NFR-001: [Performance] - The voice recognition system shall perform wonderfully.,1,transcript,['Si8zzaOoF1jZbzkPvgEM'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Yeah.  An Yeah.  Yeah.  Yeah but uh um Yeah, yeah sure, yeah, yeah.  Yeah.  Yeah, w well now the v the voice recognition if if it works wonderfully w we could possibly do away with all buttons, but I think this is not really the right moment yet, because people are just so used to buttons and um, yeah it's it's kind of safer, so we we need both, so the voice recognition would be just an extra, it wouldn't really reduce the size of the remote.  Yeah but m but on the other hand, remote control isn't as close to you you probably might just just uh speak into it and and the T_V_ would be already further away, so it might not pick up the other things coming from there.",,
sVkrccqwmVUh1FGYR2dr,nfrReqs,NFR-002: [Usability] - The system shall incorporate both voice recognition and physical buttons for user interaction.,1,transcript,['Si8zzaOoF1jZbzkPvgEM'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Yeah.  An Yeah.  Yeah.  Yeah but uh um Yeah, yeah sure, yeah, yeah.  Yeah.  Yeah, w well now the v the voice recognition if if it works wonderfully w we could possibly do away with all buttons, but I think this is not really the right moment yet, because people are just so used to buttons and um, yeah it's it's kind of safer, so we we need both, so the voice recognition would be just an extra, it wouldn't really reduce the size of the remote.  Yeah but m but on the other hand, remote control isn't as close to you you probably might just just uh speak into it and and the T_V_ would be already further away, so it might not pick up the other things coming from there.",,
sVkrccqwmVUh1FGYR2dr,nfrReqs,NFR-003: [Usability] - The physical buttons shall provide a sense of safety to users.,1,transcript,['Si8zzaOoF1jZbzkPvgEM'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Yeah.  An Yeah.  Yeah.  Yeah but uh um Yeah, yeah sure, yeah, yeah.  Yeah.  Yeah, w well now the v the voice recognition if if it works wonderfully w we could possibly do away with all buttons, but I think this is not really the right moment yet, because people are just so used to buttons and um, yeah it's it's kind of safer, so we we need both, so the voice recognition would be just an extra, it wouldn't really reduce the size of the remote.  Yeah but m but on the other hand, remote control isn't as close to you you probably might just just uh speak into it and and the T_V_ would be already further away, so it might not pick up the other things coming from there.",,
sVkrccqwmVUh1FGYR2dr,nfrReqs,NFR-004: [Usability] - The system shall feature a simple design with a few large buttons.,1,transcript,['TM61lq7Ypl2iI2CYh58y'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"But first um we will do the this is prototype presentation.  So, if some yeah if somebody wants step forward.  Okay.  Okay.  Uh but um I thought in a few meetings earlier we uh uh tried to keep it uh simple.  Uh just a few buttons and large buttons.  But uh I think these are altogether quite a quite a few buttons.  So I'm wondering if we if we neely really need all of those buttons.  That's right.  Yeah.  Yeah.  Mm.  Long time.  Yeah.  If you put Yeah.  Okay.  Yeah.  Uh teletext and subtitles are yeah necessary.  Okay.  Yep.  Okay.  So we had somebody about th interfa Something about the design of the buttons there?  Just n normal plain buttons.  Yeah.  'Kay.  No.  No.  Yeah.  Okay.  Yep.  Okay.  That's nice.",,
sVkrccqwmVUh1FGYR2dr,nfrReqs,NFR-005: [Usability] - The system's user interface design shall prioritize innovation over ease of use for the target group.,1,transcript,['U4yNuE07HjAGKUQeouNt'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Okay, so the the m uh important findings are uh innovation is more important than ease of use for the our target group.  And um colouring is important and and uh soft materials.  Okay.  Okay, Roo, could you do your presentation?  Okay, well it's good to to sum up uh the things we already thought about.  Shape.  Yeah.  And what I'm thinking about, maybe um we should make very light but um uh a grip um I mean this is how you hold a remote control.  Um it shouldn't be too uh glatt, too slippery, s because um Yeah.  Yeah, exactly.  Yeah.  Yeah, ex for your fingers, yeah.  Yeah.  It grips automatically.  Yeah, okay.  Okay, good.  Yeah.  Way too much I think for our goal, yeah.  Okay, b but I think we'll yeah.  Okay.  Well, it would be very new to the market, but Yeah.",,
sVkrccqwmVUh1FGYR2dr,nfrReqs,NFR-006: [Usability] - The remote control shall not be slippery.,1,transcript,['U4yNuE07HjAGKUQeouNt'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Okay, so the the m uh important findings are uh innovation is more important than ease of use for the our target group.  And um colouring is important and and uh soft materials.  Okay.  Okay, Roo, could you do your presentation?  Okay, well it's good to to sum up uh the things we already thought about.  Shape.  Yeah.  And what I'm thinking about, maybe um we should make very light but um uh a grip um I mean this is how you hold a remote control.  Um it shouldn't be too uh glatt, too slippery, s because um Yeah.  Yeah, exactly.  Yeah.  Yeah, ex for your fingers, yeah.  Yeah.  It grips automatically.  Yeah, okay.  Okay, good.  Yeah.  Way too much I think for our goal, yeah.  Okay, b but I think we'll yeah.  Okay.  Well, it would be very new to the market, but Yeah.",,
sVkrccqwmVUh1FGYR2dr,nfrReqs,NFR-007: [Usability] - The remote control shall incorporate soft materials.,1,transcript,['U4yNuE07HjAGKUQeouNt'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Okay, so the the m uh important findings are uh innovation is more important than ease of use for the our target group.  And um colouring is important and and uh soft materials.  Okay.  Okay, Roo, could you do your presentation?  Okay, well it's good to to sum up uh the things we already thought about.  Shape.  Yeah.  And what I'm thinking about, maybe um we should make very light but um uh a grip um I mean this is how you hold a remote control.  Um it shouldn't be too uh glatt, too slippery, s because um Yeah.  Yeah, exactly.  Yeah.  Yeah, ex for your fingers, yeah.  Yeah.  It grips automatically.  Yeah, okay.  Okay, good.  Yeah.  Way too much I think for our goal, yeah.  Okay, b but I think we'll yeah.  Okay.  Well, it would be very new to the market, but Yeah.",,
sVkrccqwmVUh1FGYR2dr,nfrReqs,NFR-008: [Usability] - The system shall allow users to disable the color LEDs.,1,transcript,['wNenTxB5zI9C2hNXVZiH'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"If you press a button and you can disable the the colour LEDs for for people that don't like it.  Yeah.  Yeah.  Yeah.  Very cheap uh cheap look.  Yeah but if you if you make it more curved we we can make more and more options for buttons.  If you have uh it have it in your hand, you you you are not only um yeah you don't need one dimension but you can use other dimensions for pressing the the buttons.  Yeah.  Something to shoot at your television Yeah.  That's yeah.  Okay.  Yeah.  That's the the more advanced options were uh for the for the menu.  But you you want okay.  You just want to hide them all?  The oh.  Yeah yeah yeah.  That's but it's it's not it's not very uh very strong uh yeah if you drop it one time.  Okay.  But when you are left-handed, that's that's a problem.",,
HT1CCSdC2hchZ9loiAlv,functionalReqs,FR-001: The system shall incorporate a scroll-wheel.,1,transcript,['A1Vqd8jhean00ytmh17C'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Are we gonna buy a um a remote control uh when you can uh use it?  So um Yeah.  We m uh we must um stay below the um below um twelve uh fifty or Can't uh go um Nay.  Is it impossible to But it is possible to make one uh for uh twelve fifty.  I don't think so.  S Yeah.  But, you can't use uh Yeah.  But we want to make a uh so uh uh fancy and a good uh Yeah.  Uh, wi with n Oh, with uh attractive uh o options.  So uh, you can stay uh below uh twelve fifty.  So Scroll-wheel's one.  No, it Yeah.  Yeah.  Mm.  D yeah.  Hmm.  Ja ja.  Yeah, or we have to uh skip the subtitle uh button.  So Yeah Yeah it's a big advantage.  But um, it's Uh, yeah.  Yeah.  Yeah.  But if you push the teletext button twice It's uh One m uh one b uh, a few buttons.  Yeah.  Hmm.  Yeah.  Uh yeah.",,
HT1CCSdC2hchZ9loiAlv,functionalReqs,FR-002: The system shall exclusively control television functions.,1,transcript,['2ckTmYamcWjAOspM8yTy'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Um also uh the remote control should be used only for television, because incorporating other features um makes it more comp complex.  And the reason why teletext is outdated because uh of internet and uh the availability of internet over television.  How however, our our remote control would only be dealing uh with the the use for television, in order to keep things simple.  Um also the management wants that um our design should be unique uh it so it should incorporate um colour and the slogan uh that our company um has it as its standard.  Okay, so he he here is a functional overview of the remote control.  Um there's basically an energy source at the heart uh which feeds into the chip and the user interface.",,
HT1CCSdC2hchZ9loiAlv,functionalReqs,FR-003: The system shall not require an internet connection for its core operation.,1,transcript,['Us5EvCUEcHULye8tgGKq'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"I think Well, according to the to the report people are more interested in in a fa fancy look and feel and in a technological inno in innovation, so, I will give more importance to the look and feel than rather than the new inputs and also it's I'm not convinced about this L_C_D_ because you need uh internet connection, you need more things, it's not just buying a new control re remote, you need buying control remote, buying uh more things.  It's not so simple.  For instance, yeah.  Yeah for for for given an an example yeah.  Yeah no, it's what I already said.  Yeah but you can u Yeah but the can we use it for saying okay, channel fifty, channel twenty?  M Mando.  Banana-mando yeah.  Looks like a tr look likes a a tro a tropical fruit.  Yeah.  What's a turbo button?",,
HT1CCSdC2hchZ9loiAlv,functionalReqs,FR-004: The system shall utilize a display for user feedback and indications.,1,transcript,['g9DOrFs0ZgwldxCPfIsB'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Just to recognise it, so uh Uh yeah and now we don't need uh LEDs or um Y uh s some uh remote controls uh do it also, but um uh because we use the little display we don't uh have to use it.  Uh so Nay.  Mm.  Yeah we can u just uh 'Kay.  Mm.  Yeah.  Yeah.  Okay.  Yeah.  Uh Sixteen, I believe so.  Uh seventeen.  Uh with the help button.  Yeah..  Yeah.  Where did uh Uh, it's just one button.  But, um Yeah.  There were uh two uh for one big button.  But they are uh more expensive than the small ones.  Uh, yeah.  So It's just a.  But I don't don't know if if it's cheaper.  So uh, we've still got four buttons, but just um So You got uh not not a butt button itself, but uh on the um Yeah.  On the chip you've got still uh four uh four buttons.  So Yeah, but.",,
HT1CCSdC2hchZ9loiAlv,functionalReqs,FR-005: The system shall not utilize LEDs for user feedback and indications.,1,transcript,['g9DOrFs0ZgwldxCPfIsB'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Just to recognise it, so uh Uh yeah and now we don't need uh LEDs or um Y uh s some uh remote controls uh do it also, but um uh because we use the little display we don't uh have to use it.  Uh so Nay.  Mm.  Yeah we can u just uh 'Kay.  Mm.  Yeah.  Yeah.  Okay.  Yeah.  Uh Sixteen, I believe so.  Uh seventeen.  Uh with the help button.  Yeah..  Yeah.  Where did uh Uh, it's just one button.  But, um Yeah.  There were uh two uh for one big button.  But they are uh more expensive than the small ones.  Uh, yeah.  So It's just a.  But I don't don't know if if it's cheaper.  So uh, we've still got four buttons, but just um So You got uh not not a butt button itself, but uh on the um Yeah.  On the chip you've got still uh four uh four buttons.  So Yeah, but.",,
HT1CCSdC2hchZ9loiAlv,functionalReqs,FR-006: The system shall include a dedicated help button.,1,transcript,['g9DOrFs0ZgwldxCPfIsB'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Just to recognise it, so uh Uh yeah and now we don't need uh LEDs or um Y uh s some uh remote controls uh do it also, but um uh because we use the little display we don't uh have to use it.  Uh so Nay.  Mm.  Yeah we can u just uh 'Kay.  Mm.  Yeah.  Yeah.  Okay.  Yeah.  Uh Sixteen, I believe so.  Uh seventeen.  Uh with the help button.  Yeah..  Yeah.  Where did uh Uh, it's just one button.  But, um Yeah.  There were uh two uh for one big button.  But they are uh more expensive than the small ones.  Uh, yeah.  So It's just a.  But I don't don't know if if it's cheaper.  So uh, we've still got four buttons, but just um So You got uh not not a butt button itself, but uh on the um Yeah.  On the chip you've got still uh four uh four buttons.  So Yeah, but.",,
HT1CCSdC2hchZ9loiAlv,functionalReqs,FR-007: The system shall employ kinetic energy as its power source.,1,transcript,['pFVNr6UeeQLObeykjVvI'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Okay so what we have to decide is what kind of components do we use?  Uh energy source, chip type, case type.  And user interface.  But I didn't see a clear distinction between these so I think what we have is okay.  So we only, we already decided that kinetic would be the choice for energy.  Uh the case would be doubly curved.  So Rubber material.  And that's the only thing we have left.  Oh okay.  No it's easy.  Advanced chip.  Okay.  Too.  Uh I didn't get any info on this.  So Yeah.  I have total here.  Yeah I don't know.  I didn't get any information about that so Yeah.  Who doesn't.  Uh let's see.  Is there a new thing?  Yeah the interface, maybe can Ooh.  No.  Uh do you have a picture of doubly curved case?  And could you put that in the group folder?  Of the project folder.",,
HT1CCSdC2hchZ9loiAlv,functionalReqs,FR-008: The system shall support speech recognition functionality.,1,transcript,['9CuNrQ5MRFnjmZtnBRqH'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"But um otherwise I think we're we're ready to go to go with this product.  Anybody else have any other comments or any other things that we feel we should evaluate?  Mm-hmm.  Well then again if we're gonna um do the speech recognition thing we're gon there gonna be some buttons that are gonna have to be added for that for the recording of the the speech.  So that that's where we're gonna have to do maybe we can eliminate one of the mute buttons, instead of having two mute buttons.  And um then maybe we can do something with the um the volume control.  Maybe we can put that all on one button.  Um and a couple of other th maybe comp uh consolidate some of the usage an and see what we can do with that.  Mm-hmm.  No.  Mm-hmm.  Mm-hmm.",,
HT1CCSdC2hchZ9loiAlv,functionalReqs,FR-009: The system shall provide buttons for recording speech input.,1,transcript,['9CuNrQ5MRFnjmZtnBRqH'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"But um otherwise I think we're we're ready to go to go with this product.  Anybody else have any other comments or any other things that we feel we should evaluate?  Mm-hmm.  Well then again if we're gonna um do the speech recognition thing we're gon there gonna be some buttons that are gonna have to be added for that for the recording of the the speech.  So that that's where we're gonna have to do maybe we can eliminate one of the mute buttons, instead of having two mute buttons.  And um then maybe we can do something with the um the volume control.  Maybe we can put that all on one button.  Um and a couple of other th maybe comp uh consolidate some of the usage an and see what we can do with that.  Mm-hmm.  No.  Mm-hmm.  Mm-hmm.",,
HT1CCSdC2hchZ9loiAlv,functionalReqs,FR-010: The system shall include exactly one mute button.,1,transcript,['9CuNrQ5MRFnjmZtnBRqH'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"But um otherwise I think we're we're ready to go to go with this product.  Anybody else have any other comments or any other things that we feel we should evaluate?  Mm-hmm.  Well then again if we're gonna um do the speech recognition thing we're gon there gonna be some buttons that are gonna have to be added for that for the recording of the the speech.  So that that's where we're gonna have to do maybe we can eliminate one of the mute buttons, instead of having two mute buttons.  And um then maybe we can do something with the um the volume control.  Maybe we can put that all on one button.  Um and a couple of other th maybe comp uh consolidate some of the usage an and see what we can do with that.  Mm-hmm.  No.  Mm-hmm.  Mm-hmm.",,
HT1CCSdC2hchZ9loiAlv,functionalReqs,FR-011: The system shall display the company slogan as part of its design.,1,transcript,['2ckTmYamcWjAOspM8yTy'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Um also uh the remote control should be used only for television, because incorporating other features um makes it more comp complex.  And the reason why teletext is outdated because uh of internet and uh the availability of internet over television.  How however, our our remote control would only be dealing uh with the the use for television, in order to keep things simple.  Um also the management wants that um our design should be unique uh it so it should incorporate um colour and the slogan uh that our company um has it as its standard.  Okay, so he he here is a functional overview of the remote control.  Um there's basically an energy source at the heart uh which feeds into the chip and the user interface.",,
HT1CCSdC2hchZ9loiAlv,functionalReqs,FR-012: The system shall support exchangeable covers.,1,transcript,['fXTTBY5twSI4HspfL5aB'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"But since we're conten concentrating on uh the younger group, I think we should use soft materials and uh make it colourful or uh like cell phones, exch exchangeable covers.  So we could provide both for the young and the old what they like.  I've seen it, but 'Kay.  Uh that's about it.  Yes.  Uh soft material.  Uh the fancy look and feel.  Yes.  Apparently.  Yeah.  Um Uh well, it's obvious obviously new.  So it might attract uh the young customers.  Hmm.  And yeah, the yeah, the older people liked wood.  No the Yeah, the younger people liked soft material.  Yeah.  Yeah.  Standard?  Nah, um n no, I don't think so.  M Hmm.  Or black and yellow.  Yeah.  Uh didn't did we inc uh include the digi digits or uh leave them to the speech recognition?",,
HT1CCSdC2hchZ9loiAlv,nfrReqs,NFR-001: [Performance] - The system shall be manufactured for a cost below twelve fifty.,1,transcript,['A1Vqd8jhean00ytmh17C'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Are we gonna buy a um a remote control uh when you can uh use it?  So um Yeah.  We m uh we must um stay below the um below um twelve uh fifty or Can't uh go um Nay.  Is it impossible to But it is possible to make one uh for uh twelve fifty.  I don't think so.  S Yeah.  But, you can't use uh Yeah.  But we want to make a uh so uh uh fancy and a good uh Yeah.  Uh, wi with n Oh, with uh attractive uh o options.  So uh, you can stay uh below uh twelve fifty.  So Scroll-wheel's one.  No, it Yeah.  Yeah.  Mm.  D yeah.  Hmm.  Ja ja.  Yeah, or we have to uh skip the subtitle uh button.  So Yeah Yeah it's a big advantage.  But um, it's Uh, yeah.  Yeah.  Yeah.  But if you push the teletext button twice It's uh One m uh one b uh, a few buttons.  Yeah.  Hmm.  Yeah.  Uh yeah.",,
HT1CCSdC2hchZ9loiAlv,nfrReqs,NFR-002: [Usability] - The remote control shall be designed for use only with television to maintain simplicity.,1,transcript,['2ckTmYamcWjAOspM8yTy'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Um also uh the remote control should be used only for television, because incorporating other features um makes it more comp complex.  And the reason why teletext is outdated because uh of internet and uh the availability of internet over television.  How however, our our remote control would only be dealing uh with the the use for television, in order to keep things simple.  Um also the management wants that um our design should be unique uh it so it should incorporate um colour and the slogan uh that our company um has it as its standard.  Okay, so he he here is a functional overview of the remote control.  Um there's basically an energy source at the heart uh which feeds into the chip and the user interface.",,
HT1CCSdC2hchZ9loiAlv,nfrReqs,NFR-003: [Usability] - The remote control shall have a fancy look and feel.,1,transcript,['Us5EvCUEcHULye8tgGKq'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"I think Well, according to the to the report people are more interested in in a fa fancy look and feel and in a technological inno in innovation, so, I will give more importance to the look and feel than rather than the new inputs and also it's I'm not convinced about this L_C_D_ because you need uh internet connection, you need more things, it's not just buying a new control re remote, you need buying control remote, buying uh more things.  It's not so simple.  For instance, yeah.  Yeah for for for given an an example yeah.  Yeah no, it's what I already said.  Yeah but you can u Yeah but the can we use it for saying okay, channel fifty, channel twenty?  M Mando.  Banana-mando yeah.  Looks like a tr look likes a a tro a tropical fruit.  Yeah.  What's a turbo button?",,
HT1CCSdC2hchZ9loiAlv,nfrReqs,"NFR-004: [Usability] - The remote control shall have a biomorphic, comfy, and roundy shape.",1,transcript,['ovjDvPFiksQiBxbZ9Lvx'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Um, next slide please.  Okay, now the things that I was thinking and th my wish list has really been realised in this prototype.  I wanted the shape to be biomorphic, I didn't want anything with angles and all square, I wanted it to be comfy and roundy so we we've got that.  The size is small, the colour's bright and warm which is what we wanted.  We wanted the feel to be as soft as possible, we'll have the soft buttons and the way this is shaped, even though it's gonna be hard plastic, it feels good in your hand so that's nice.  And functionality I put last on my list because people aren't going to use it before they buy it.  So paradoxically the other features, in other words, the look, the feel um and the shape, that's what people are gonna get in the store.",,
HT1CCSdC2hchZ9loiAlv,nfrReqs,NFR-005: [Usability] - The remote control shall utilize soft materials to provide a comfortable feel.,1,transcript,['fXTTBY5twSI4HspfL5aB'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"But since we're conten concentrating on uh the younger group, I think we should use soft materials and uh make it colourful or uh like cell phones, exch exchangeable covers.  So we could provide both for the young and the old what they like.  I've seen it, but 'Kay.  Uh that's about it.  Yes.  Uh soft material.  Uh the fancy look and feel.  Yes.  Apparently.  Yeah.  Um Uh well, it's obvious obviously new.  So it might attract uh the young customers.  Hmm.  And yeah, the yeah, the older people liked wood.  No the Yeah, the younger people liked soft material.  Yeah.  Yeah.  Standard?  Nah, um n no, I don't think so.  M Hmm.  Or black and yellow.  Yeah.  Uh didn't did we inc uh include the digi digits or uh leave them to the speech recognition?",,
HT1CCSdC2hchZ9loiAlv,nfrReqs,NFR-006: [Usability] - The remote control shall be small in size.,1,transcript,['ZNsJC0JAY0QtNSfbam2N'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"They don't have a television in the store, they can't play with it.  Um so they'll be our main selling points.  So um th those have been fulfilled by your prototype and go ahead to the next slide please.  Okay, so um the shape um I think is a a one.  That's really, really excellent shape.  The size is small um and th these points are in the importance for the, for the marketing, these aren't i in how I feel.  I think that it's I think that it's plenty small enough to sell but I think we're sort of right the scale is one to seven.  I think we're sort of right in the middle as far as c other competitors.  And our colour I think is great.  The colours are bright and warm and we really do great job there.  And given um the constraints that we had I think we got it as soft as possible.",,
HT1CCSdC2hchZ9loiAlv,nfrReqs,NFR-007: [Usability] - The remote control design shall be unique and incorporate color and a slogan.,1,transcript,['2ckTmYamcWjAOspM8yTy'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Um also uh the remote control should be used only for television, because incorporating other features um makes it more comp complex.  And the reason why teletext is outdated because uh of internet and uh the availability of internet over television.  How however, our our remote control would only be dealing uh with the the use for television, in order to keep things simple.  Um also the management wants that um our design should be unique uh it so it should incorporate um colour and the slogan uh that our company um has it as its standard.  Okay, so he he here is a functional overview of the remote control.  Um there's basically an energy source at the heart uh which feeds into the chip and the user interface.",,
HT1CCSdC2hchZ9loiAlv,nfrReqs,NFR-008: [Performance] - The remote control shall utilize an advanced chip.,1,transcript,['pFVNr6UeeQLObeykjVvI'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Okay so what we have to decide is what kind of components do we use?  Uh energy source, chip type, case type.  And user interface.  But I didn't see a clear distinction between these so I think what we have is okay.  So we only, we already decided that kinetic would be the choice for energy.  Uh the case would be doubly curved.  So Rubber material.  And that's the only thing we have left.  Oh okay.  No it's easy.  Advanced chip.  Okay.  Too.  Uh I didn't get any info on this.  So Yeah.  I have total here.  Yeah I don't know.  I didn't get any information about that so Yeah.  Who doesn't.  Uh let's see.  Is there a new thing?  Yeah the interface, maybe can Ooh.  No.  Uh do you have a picture of doubly curved case?  And could you put that in the group folder?  Of the project folder.",,
uWizg6dPOrKJoQD7i1iA,functionalReqs,FR-001: The system shall support special colors for the case material.,1,transcript,['5AkCEgwSEHWg6qFB4Qma'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Uh but, yes but That's just for the case material, so special colours though, we having that, right?  And then we have to interface push buttons.  Scroll wheel, no.  Integrated scroll wheel, L_C_ display?  Button.  No.  Uh, button supplement special colour?  Special form?  And special material, rubber, wood, yes.  Okay.  Total seven point six whatever that means.  That's the price.  Mm?  Eight, eight point two.  That's hmm?  Eight point two, right?  So, we looks like we are well within budget.  Okay.  I guess I should save this I suppose, huh?  Oops.  Uh-huh huh huh.  I just tried that.  My documents, computer.  My compu Ah oh here it is, yes.  Okay, fine.  Save.  Okay good, so that's the good news.  We gonna be popular.  Um.  So that uh I think financing was pretty simple.",,
uWizg6dPOrKJoQD7i1iA,functionalReqs,FR-002: The system shall include push buttons as an interface.,1,transcript,['5AkCEgwSEHWg6qFB4Qma'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Uh but, yes but That's just for the case material, so special colours though, we having that, right?  And then we have to interface push buttons.  Scroll wheel, no.  Integrated scroll wheel, L_C_ display?  Button.  No.  Uh, button supplement special colour?  Special form?  And special material, rubber, wood, yes.  Okay.  Total seven point six whatever that means.  That's the price.  Mm?  Eight, eight point two.  That's hmm?  Eight point two, right?  So, we looks like we are well within budget.  Okay.  I guess I should save this I suppose, huh?  Oops.  Uh-huh huh huh.  I just tried that.  My documents, computer.  My compu Ah oh here it is, yes.  Okay, fine.  Save.  Okay good, so that's the good news.  We gonna be popular.  Um.  So that uh I think financing was pretty simple.",,
uWizg6dPOrKJoQD7i1iA,functionalReqs,FR-003: The system shall support special colors for buttons.,1,transcript,['5AkCEgwSEHWg6qFB4Qma'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Uh but, yes but That's just for the case material, so special colours though, we having that, right?  And then we have to interface push buttons.  Scroll wheel, no.  Integrated scroll wheel, L_C_ display?  Button.  No.  Uh, button supplement special colour?  Special form?  And special material, rubber, wood, yes.  Okay.  Total seven point six whatever that means.  That's the price.  Mm?  Eight, eight point two.  That's hmm?  Eight point two, right?  So, we looks like we are well within budget.  Okay.  I guess I should save this I suppose, huh?  Oops.  Uh-huh huh huh.  I just tried that.  My documents, computer.  My compu Ah oh here it is, yes.  Okay, fine.  Save.  Okay good, so that's the good news.  We gonna be popular.  Um.  So that uh I think financing was pretty simple.",,
